"(('1', 'LJEDJLFIJEHAHKDBHDHLIKIHIEJCGKBDJFDCBLDKEBJIKEJKJDHFHICIDIKJIAFGCIFKIJBJCEKIFJKJCLFLGBEDEIKDKIGJFLIJFGHBIDHICFCHKIKCJAHIKJEHAKILFHIHGBDHEBAIDLKIKHEDEJCEIFIJHIEHLDGJLFLIDHEIFILFAJKJKDLJEIAKIJEDIFLEIJFLICJFIDECIKBKFEIBCJKCIKBDIBFEDCEHKELFJLJKIFKDIALGDCIGAJFEJKBDFHEBAD'), ('2', 'IKDIEIHJIEJLGKHDCKGLILECJKHDJKJGBDIKBILIHIAHFJDKJKCHAJAJEJAKFLHFILIDLJIKIHJHEHJHIBKILFJALIBJEGHILCKHDIJLFEGDEJFIBEAJDGFCKJCJKIELBGDILBDCIJEBIBHKBKBFAFIAIDLBDIAGELGIELBEKAKHIJAKJFHCJIJBIAEJICJFJHIDFHGJGHKEIAFLFLFLIGLIBEIGDEJAJFCIBGJFHEGLFEJEJEDLABDJKAILEALGILBCFBEFIHIJGLKG'))","('IKI-IEJ-GK-D-E', 0)"
"(('1', 'LJEDJLFIJEHAHKDBHDHLIKIHIEJCGKBDJFDCBLDKEBJIKEJKJDHFHICIDIKJIAFGCIFKIJBJCEKIFJKJCLFLGBEDEIKDKIGJFLIJFGHBIDHICFCHKIKCJAHIKJEHAKILFHIHGBDHEBAIDLKIKHEDEJCEIFIJHIEHLDGJLFLIDHEIFILFAJKJKDLJEIAKIJEDIFLEIJFLICJFIDECIKBKFEIBCJKCIKBDIBFEDCEHKELFJLJKIFKDIALGDCIGAJFEJKBDFHEBAD'), ('2', 'IKDIEIHJIEJLGKHDCKGLILECJKHDJKJGBDIKBILIHIAHFJDKJKCHAJAJEJAKFLHFILIDLJIKIHJHEHJHIBKILFJALIBJEGHILCKHDIJLFEGDEJFIBEAJDGFCKJCJKIELBGDILBDCIJEBIBHKBKBFAFIAIDLBDIAGELGIELBEKAKHIJAKJFHCJIJBIAEJICJFJHIDFHGJGHKEIAFLFLFLIGLIBEIGDEJAJFCIBGJFHEGLFEJEJEDLABDJKAILEALGILBCFBEFIHIJGLKG'))","('IKI-IEJ-GK-D-E', 0)"
"(('1', 'LJEDJLFIJEHAHKDBHDHLIKIHIEJCGKBDJFDCBLDKEBJIKEJKJDHFHICIDIKJIAFGCIFKIJBJCEKIFJKJCLFLGBEDEIKDKIGJFLIJFGHBIDHICFCHKIKCJAHIKJEHAKILFHIHGBDHEBAIDLKIKHEDEJCEIFIJHIEHLDGJLFLIDHEIFILFAJKJKDLJEIAKIJEDIFLEIJFLICJFIDECIKBKFEIBCJKCIKBDIBFEDCEHKELFJLJKIFKDIALGDCIGAJFEJKBDFHEBAD'), ('3', 'HLBHKHFAKICEABKJELIDJDGLGHFHLHIFDAKIKJLBCELKEGILEFIHCKGJIJFEFJHILJKLIKJIHCEIEFKAGICFJHEFJGKGBJHKICDLECHJIJGKIGFJIDJBJDIJDJDJEFIKIDIAKBEDIHEIKICJLHKILKJDFEJDIFHJHILEKIEICEJKFIBHJDJHDBJBGKIBEAJBJHLELILIFCJFEIKJHGDAJHDFJGIKJIAJIJAFBFJHKEJFGFGAIHJKADLIGHKJFIEIKEAKDBIGDAEJBCIBCGIJFKICFIA'))","('LJE-J-H-KJ-EK-J-IE-K', 1)"
"(('1', 'LJEDJLFIJEHAHKDBHDHLIKIHIEJCGKBDJFDCBLDKEBJIKEJKJDHFHICIDIKJIAFGCIFKIJBJCEKIFJKJCLFLGBEDEIKDKIGJFLIJFGHBIDHICFCHKIKCJAHIKJEHAKILFHIHGBDHEBAIDLKIKHEDEJCEIFIJHIEHLDGJLFLIDHEIFILFAJKJKDLJEIAKIJEDIFLEIJFLICJFIDECIKBKFEIBCJKCIKBDIBFEDCEHKELFJLJKIFKDIALGDCIGAJFEJKBDFHEBAD'), ('2', 'IKDIEIHJIEJLGKHDCKGLILECJKHDJKJGBDIKBILIHIAHFJDKJKCHAJAJEJAKFLHFILIDLJIKIHJHEHJHIBKILFJALIBJEGHILCKHDIJLFEGDEJFIBEAJDGFCKJCJKIELBGDILBDCIJEBIBHKBKBFAFIAIDLBDIAGELGIELBEKAKHIJAKJFHCJIJBIAEJICJFJHIDFHGJGHKEIAFLFLFLIGLIBEIGDEJAJFCIBGJFHEGLFEJEJEDLABDJKAILEALGILBCFBEFIHIJGLKG'))","('IKI-IEJ-GK-D-E', 0)"
"(('1', 'LJEDJLFIJEHAHKDBHDHLIKIHIEJCGKBDJFDCBLDKEBJIKEJKJDHFHICIDIKJIAFGCIFKIJBJCEKIFJKJCLFLGBEDEIKDKIGJFLIJFGHBIDHICFCHKIKCJAHIKJEHAKILFHIHGBDHEBAIDLKIKHEDEJCEIFIJHIEHLDGJLFLIDHEIFILFAJKJKDLJEIAKIJEDIFLEIJFLICJFIDECIKBKFEIBCJKCIKBDIBFEDCEHKELFJLJKIFKDIALGDCIGAJFEJKBDFHEBAD'), ('3', 'HLBHKHFAKICEABKJELIDJDGLGHFHLHIFDAKIKJLBCELKEGILEFIHCKGJIJFEFJHILJKLIKJIHCEIEFKAGICFJHEFJGKGBJHKICDLECHJIJGKIGFJIDJBJDIJDJDJEFIKIDIAKBEDIHEIKICJLHKILKJDFEJDIFHJHILEKIEICEJKFIBHJDJHDBJBGKIBEAJBJHLELILIFCJFEIKJHGDAJHDFJGIKJIAJIJAFBFJHKEJFGFGAIHJKADLIGHKJFIEIKEAKDBIGDAEJBCIBCGIJFKICFIA'))","('LJE-J-H-KJ-EK-J-IE-K', 1)"
"(('1', 'LJEDJLFIJEHAHKDBHDHLIKIHIEJCGKBDJFDCBLDKEBJIKEJKJDHFHICIDIKJIAFGCIFKIJBJCEKIFJKJCLFLGBEDEIKDKIGJFLIJFGHBIDHICFCHKIKCJAHIKJEHAKILFHIHGBDHEBAIDLKIKHEDEJCEIFIJHIEHLDGJLFLIDHEIFILFAJKJKDLJEIAKIJEDIFLEIJFLICJFIDECIKBKFEIBCJKCIKBDIBFEDCEHKELFJLJKIFKDIALGDCIGAJFEJKBDFHEBAD'), ('4', 'HGEFILJHKJDCJIKLDLEJHLIHLFDIHJKDKJHDIKBCDCJEIJKAEKJCILGKJIFEJAFLBJGHJIFEKIHGEDLEIJICDGFIJIHCFJELIDEKJLJBCILBFHEKLFHDFIKFJIKFAIJDIABDKBDEAHBJIJAKILIGKFEFKFJKJKBKAIJBJFEGDJIHDFJIAKAIDIFGJEJGFJCDKIKJHFACBEIJLCICAICBIGJILKDEGLEBLIBLIJKHKACEGKCEIDJGCHJAIDKIKLKAGDKJLIDHKEFICBHAKAGDIHBIKJHKILFDCECBLIDEGLBJIGFKI'))","('E-FIJ-H-D-F-I-KJ-ILF', 2)"
"(('1', 'LJEDJLFIJEHAHKDBHDHLIKIHIEJCGKBDJFDCBLDKEBJIKEJKJDHFHICIDIKJIAFGCIFKIJBJCEKIFJKJCLFLGBEDEIKDKIGJFLIJFGHBIDHICFCHKIKCJAHIKJEHAKILFHIHGBDHEBAIDLKIKHEDEJCEIFIJHIEHLDGJLFLIDHEIFILFAJKJKDLJEIAKIJEDIFLEIJFLICJFIDECIKBKFEIBCJKCIKBDIBFEDCEHKELFJLJKIFKDIALGDCIGAJFEJKBDFHEBAD'), ('2', 'IKDIEIHJIEJLGKHDCKGLILECJKHDJKJGBDIKBILIHIAHFJDKJKCHAJAJEJAKFLHFILIDLJIKIHJHEHJHIBKILFJALIBJEGHILCKHDIJLFEGDEJFIBEAJDGFCKJCJKIELBGDILBDCIJEBIBHKBKBFAFIAIDLBDIAGELGIELBEKAKHIJAKJFHCJIJBIAEJICJFJHIDFHGJGHKEIAFLFLFLIGLIBEIGDEJAJFCIBGJFHEGLFEJEJEDLABDJKAILEALGILBCFBEFIHIJGLKG'))","('IKI-IEJ-GK-D-E', 0)"
"(('1', 'LJEDJLFIJEHAHKDBHDHLIKIHIEJCGKBDJFDCBLDKEBJIKEJKJDHFHICIDIKJIAFGCIFKIJBJCEKIFJKJCLFLGBEDEIKDKIGJFLIJFGHBIDHICFCHKIKCJAHIKJEHAKILFHIHGBDHEBAIDLKIKHEDEJCEIFIJHIEHLDGJLFLIDHEIFILFAJKJKDLJEIAKIJEDIFLEIJFLICJFIDECIKBKFEIBCJKCIKBDIBFEDCEHKELFJLJKIFKDIALGDCIGAJFEJKBDFHEBAD'), ('3', 'HLBHKHFAKICEABKJELIDJDGLGHFHLHIFDAKIKJLBCELKEGILEFIHCKGJIJFEFJHILJKLIKJIHCEIEFKAGICFJHEFJGKGBJHKICDLECHJIJGKIGFJIDJBJDIJDJDJEFIKIDIAKBEDIHEIKICJLHKILKJDFEJDIFHJHILEKIEICEJKFIBHJDJHDBJBGKIBEAJBJHLELILIFCJFEIKJHGDAJHDFJGIKJIAJIJAFBFJHKEJFGFGAIHJKADLIGHKJFIEIKEAKDBIGDAEJBCIBCGIJFKICFIA'))","('LJE-J-H-KJ-EK-J-IE-K', 1)"
"(('1', 'LJEDJLFIJEHAHKDBHDHLIKIHIEJCGKBDJFDCBLDKEBJIKEJKJDHFHICIDIKJIAFGCIFKIJBJCEKIFJKJCLFLGBEDEIKDKIGJFLIJFGHBIDHICFCHKIKCJAHIKJEHAKILFHIHGBDHEBAIDLKIKHEDEJCEIFIJHIEHLDGJLFLIDHEIFILFAJKJKDLJEIAKIJEDIFLEIJFLICJFIDECIKBKFEIBCJKCIKBDIBFEDCEHKELFJLJKIFKDIALGDCIGAJFEJKBDFHEBAD'), ('4', 'HGEFILJHKJDCJIKLDLEJHLIHLFDIHJKDKJHDIKBCDCJEIJKAEKJCILGKJIFEJAFLBJGHJIFEKIHGEDLEIJICDGFIJIHCFJELIDEKJLJBCILBFHEKLFHDFIKFJIKFAIJDIABDKBDEAHBJIJAKILIGKFEFKFJKJKBKAIJBJFEGDJIHDFJIAKAIDIFGJEJGFJCDKIKJHFACBEIJLCICAICBIGJILKDEGLEBLIBLIJKHKACEGKCEIDJGCHJAIDKIKLKAGDKJLIDHKEFICBHAKAGDIHBIKJHKILFDCECBLIDEGLBJIGFKI'))","('E-FIJ-H-D-F-I-KJ-ILF', 2)"
"(('1', 'LJEDJLFIJEHAHKDBHDHLIKIHIEJCGKBDJFDCBLDKEBJIKEJKJDHFHICIDIKJIAFGCIFKIJBJCEKIFJKJCLFLGBEDEIKDKIGJFLIJFGHBIDHICFCHKIKCJAHIKJEHAKILFHIHGBDHEBAIDLKIKHEDEJCEIFIJHIEHLDGJLFLIDHEIFILFAJKJKDLJEIAKIJEDIFLEIJFLICJFIDECIKBKFEIBCJKCIKBDIBFEDCEHKELFJLJKIFKDIALGDCIGAJFEJKBDFHEBAD'), ('5', 'DIGLIJBEFILHAFLEIKJDLKHICKLILJEFCDHDKLKFHCJIJDIFHGFIJGIEKCLGLKIGIGHEJDJCFCDCGHBJKAFKGBJLJGHIFJGJGKLJHEIDHDGABJGIJLEJLILFCKBJFDIHDJEGJGJEIJLBECJGJEBDLIAFJFIFIEBJGAKDJLEJIEKDAJIKFIAKDJDFJELJIHIGAKFALCJIFELEGIJDGICJLIHKEIKCDALAFJKEKIFBAIDKGDIJICAHJGDILJCFHLFAKGDKFLFIDHFJDIFLJKDIAKJIJ'))","('D-L-IJE-A-I-K-FD-D-K-KIJ', 0)"
"(('1', 'LJEDJLFIJEHAHKDBHDHLIKIHIEJCGKBDJFDCBLDKEBJIKEJKJDHFHICIDIKJIAFGCIFKIJBJCEKIFJKJCLFLGBEDEIKDKIGJFLIJFGHBIDHICFCHKIKCJAHIKJEHAKILFHIHGBDHEBAIDLKIKHEDEJCEIFIJHIEHLDGJLFLIDHEIFILFAJKJKDLJEIAKIJEDIFLEIJFLICJFIDECIKBKFEIBCJKCIKBDIBFEDCEHKELFJLJKIFKDIALGDCIGAJFEJKBDFHEBAD'), ('2', 'IKDIEIHJIEJLGKHDCKGLILECJKHDJKJGBDIKBILIHIAHFJDKJKCHAJAJEJAKFLHFILIDLJIKIHJHEHJHIBKILFJALIBJEGHILCKHDIJLFEGDEJFIBEAJDGFCKJCJKIELBGDILBDCIJEBIBHKBKBFAFIAIDLBDIAGELGIELBEKAKHIJAKJFHCJIJBIAEJICJFJHIDFHGJGHKEIAFLFLFLIGLIBEIGDEJAJFCIBGJFHEGLFEJEJEDLABDJKAILEALGILBCFBEFIHIJGLKG'))","('IKI-IEJ-GK-D-E', 0)"
"(('1', 'LJEDJLFIJEHAHKDBHDHLIKIHIEJCGKBDJFDCBLDKEBJIKEJKJDHFHICIDIKJIAFGCIFKIJBJCEKIFJKJCLFLGBEDEIKDKIGJFLIJFGHBIDHICFCHKIKCJAHIKJEHAKILFHIHGBDHEBAIDLKIKHEDEJCEIFIJHIEHLDGJLFLIDHEIFILFAJKJKDLJEIAKIJEDIFLEIJFLICJFIDECIKBKFEIBCJKCIKBDIBFEDCEHKELFJLJKIFKDIALGDCIGAJFEJKBDFHEBAD'), ('3', 'HLBHKHFAKICEABKJELIDJDGLGHFHLHIFDAKIKJLBCELKEGILEFIHCKGJIJFEFJHILJKLIKJIHCEIEFKAGICFJHEFJGKGBJHKICDLECHJIJGKIGFJIDJBJDIJDJDJEFIKIDIAKBEDIHEIKICJLHKILKJDFEJDIFHJHILEKIEICEJKFIBHJDJHDBJBGKIBEAJBJHLELILIFCJFEIKJHGDAJHDFJGIKJIAJIJAFBFJHKEJFGFGAIHJKADLIGHKJFIEIKEAKDBIGDAEJBCIBCGIJFKICFIA'))","('LJE-J-H-KJ-EK-J-IE-K', 1)"
"(('1', 'LJEDJLFIJEHAHKDBHDHLIKIHIEJCGKBDJFDCBLDKEBJIKEJKJDHFHICIDIKJIAFGCIFKIJBJCEKIFJKJCLFLGBEDEIKDKIGJFLIJFGHBIDHICFCHKIKCJAHIKJEHAKILFHIHGBDHEBAIDLKIKHEDEJCEIFIJHIEHLDGJLFLIDHEIFILFAJKJKDLJEIAKIJEDIFLEIJFLICJFIDECIKBKFEIBCJKCIKBDIBFEDCEHKELFJLJKIFKDIALGDCIGAJFEJKBDFHEBAD'), ('4', 'HGEFILJHKJDCJIKLDLEJHLIHLFDIHJKDKJHDIKBCDCJEIJKAEKJCILGKJIFEJAFLBJGHJIFEKIHGEDLEIJICDGFIJIHCFJELIDEKJLJBCILBFHEKLFHDFIKFJIKFAIJDIABDKBDEAHBJIJAKILIGKFEFKFJKJKBKAIJBJFEGDJIHDFJIAKAIDIFGJEJGFJCDKIKJHFACBEIJLCICAICBIGJILKDEGLEBLIBLIJKHKACEGKCEIDJGCHJAIDKIKLKAGDKJLIDHKEFICBHAKAGDIHBIKJHKILFDCECBLIDEGLBJIGFKI'))","('E-FIJ-H-D-F-I-KJ-ILF', 2)"
"(('2', 'IKDIEIHJIEJLGKHDCKGLILECJKHDJKJGBDIKBILIHIAHFJDKJKCHAJAJEJAKFLHFILIDLJIKIHJHEHJHIBKILFJALIBJEGHILCKHDIJLFEGDEJFIBEAJDGFCKJCJKIELBGDILBDCIJEBIBHKBKBFAFIAIDLBDIAGELGIELBEKAKHIJAKJFHCJIJBIAEJICJFJHIDFHGJGHKEIAFLFLFLIGLIBEIGDEJAJFCIBGJFHEGLFEJEJEDLABDJKAILEALGILBCFBEFIHIJGLKG'), ('3', 'HLBHKHFAKICEABKJELIDJDGLGHFHLHIFDAKIKJLBCELKEGILEFIHCKGJIJFEFJHILJKLIKJIHCEIEFKAGICFJHEFJGKGBJHKICDLECHJIJGKIGFJIDJBJDIJDJDJEFIKIDIAKBEDIHEIKICJLHKILKJDFEJDIFHJHILEKIEICEJKFIBHJDJHDBJBGKIBEAJBJHLELILIFCJFEIKJHGDAJHDFJGIKJIAJIJAFBFJHKEJFGFGAIHJKADLIGHKJFIEIKEAKDBIGDAEJBCIBCGIJFKICFIA'))","('IK-H-I-J-GK-J-F-H-GJF', 35)"
"(('1', 'LJEDJLFIJEHAHKDBHDHLIKIHIEJCGKBDJFDCBLDKEBJIKEJKJDHFHICIDIKJIAFGCIFKIJBJCEKIFJKJCLFLGBEDEIKDKIGJFLIJFGHBIDHICFCHKIKCJAHIKJEHAKILFHIHGBDHEBAIDLKIKHEDEJCEIFIJHIEHLDGJLFLIDHEIFILFAJKJKDLJEIAKIJEDIFLEIJFLICJFIDECIKBKFEIBCJKCIKBDIBFEDCEHKELFJLJKIFKDIALGDCIGAJFEJKBDFHEBAD'), ('5', 'DIGLIJBEFILHAFLEIKJDLKHICKLILJEFCDHDKLKFHCJIJDIFHGFIJGIEKCLGLKIGIGHEJDJCFCDCGHBJKAFKGBJLJGHIFJGJGKLJHEIDHDGABJGIJLEJLILFCKBJFDIHDJEGJGJEIJLBECJGJEBDLIAFJFIFIEBJGAKDJLEJIEKDAJIKFIAKDJDFJELJIHIGAKFALCJIFELEGIJDGICJLIHKEIKCDALAFJKEKIFBAIDKGDIJICAHJGDILJCFHLFAKGDKFLFIDHFJDIFLJKDIAKJIJ'))","('D-L-IJE-A-I-K-FD-D-K-KIJ', 0)"
"(('1', 'LJEDJLFIJEHAHKDBHDHLIKIHIEJCGKBDJFDCBLDKEBJIKEJKJDHFHICIDIKJIAFGCIFKIJBJCEKIFJKJCLFLGBEDEIKDKIGJFLIJFGHBIDHICFCHKIKCJAHIKJEHAKILFHIHGBDHEBAIDLKIKHEDEJCEIFIJHIEHLDGJLFLIDHEIFILFAJKJKDLJEIAKIJEDIFLEIJFLICJFIDECIKBKFEIBCJKCIKBDIBFEDCEHKELFJLJKIFKDIALGDCIGAJFEJKBDFHEBAD'), ('2', 'IKDIEIHJIEJLGKHDCKGLILECJKHDJKJGBDIKBILIHIAHFJDKJKCHAJAJEJAKFLHFILIDLJIKIHJHEHJHIBKILFJALIBJEGHILCKHDIJLFEGDEJFIBEAJDGFCKJCJKIELBGDILBDCIJEBIBHKBKBFAFIAIDLBDIAGELGIELBEKAKHIJAKJFHCJIJBIAEJICJFJHIDFHGJGHKEIAFLFLFLIGLIBEIGDEJAJFCIBGJFHEGLFEJEJEDLABDJKAILEALGILBCFBEFIHIJGLKG'))","('IKI-IEJ-GK-D-E', 0)"
"(('1', 'LJEDJLFIJEHAHKDBHDHLIKIHIEJCGKBDJFDCBLDKEBJIKEJKJDHFHICIDIKJIAFGCIFKIJBJCEKIFJKJCLFLGBEDEIKDKIGJFLIJFGHBIDHICFCHKIKCJAHIKJEHAKILFHIHGBDHEBAIDLKIKHEDEJCEIFIJHIEHLDGJLFLIDHEIFILFAJKJKDLJEIAKIJEDIFLEIJFLICJFIDECIKBKFEIBCJKCIKBDIBFEDCEHKELFJLJKIFKDIALGDCIGAJFEJKBDFHEBAD'), ('4', 'HGEFILJHKJDCJIKLDLEJHLIHLFDIHJKDKJHDIKBCDCJEIJKAEKJCILGKJIFEJAFLBJGHJIFEKIHGEDLEIJICDGFIJIHCFJELIDEKJLJBCILBFHEKLFHDFIKFJIKFAIJDIABDKBDEAHBJIJAKILIGKFEFKFJKJKBKAIJBJFEGDJIHDFJIAKAIDIFGJEJGFJCDKIKJHFACBEIJLCICAICBIGJILKDEGLEBLIBLIJKHKACEGKCEIDJGCHJAIDKIKLKAGDKJLIDHKEFICBHAKAGDIHBIKJHKILFDCECBLIDEGLBJIGFKI'))","('E-FIJ-H-D-F-I-KJ-ILF', 2)"
"(('1', 'LJEDJLFIJEHAHKDBHDHLIKIHIEJCGKBDJFDCBLDKEBJIKEJKJDHFHICIDIKJIAFGCIFKIJBJCEKIFJKJCLFLGBEDEIKDKIGJFLIJFGHBIDHICFCHKIKCJAHIKJEHAKILFHIHGBDHEBAIDLKIKHEDEJCEIFIJHIEHLDGJLFLIDHEIFILFAJKJKDLJEIAKIJEDIFLEIJFLICJFIDECIKBKFEIBCJKCIKBDIBFEDCEHKELFJLJKIFKDIALGDCIGAJFEJKBDFHEBAD'), ('3', 'HLBHKHFAKICEABKJELIDJDGLGHFHLHIFDAKIKJLBCELKEGILEFIHCKGJIJFEFJHILJKLIKJIHCEIEFKAGICFJHEFJGKGBJHKICDLECHJIJGKIGFJIDJBJDIJDJDJEFIKIDIAKBEDIHEIKICJLHKILKJDFEJDIFHJHILEKIEICEJKFIBHJDJHDBJBGKIBEAJBJHLELILIFCJFEIKJHGDAJHDFJGIKJIAJIJAFBFJHKEJFGFGAIHJKADLIGHKJFIEIKEAKDBIGDAEJBCIBCGIJFKICFIA'))","('LJE-J-H-KJ-EK-J-IE-K', 1)"
